OrderID,OrderDate,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,CustomerID,Segment
SO100292,2024-08-29,North,Technology,Machines,74.36,1,0.0,18.78,C8563,Consumer
SO100293,2023-06-16,West,Technology,Accessories,585.05,5,0.05,197.96,C5787,Consumer
SO100294,2024-11-18,North,Office Supplies,Binders,87.74,4,0.0,7.12,C4570,Consumer
SO100295,2023-08-20,North,Technology,Machines,454.59,4,0.0,-87.81,C7434,Consumer
SO100296,2023-03-21,North,Technology,Copiers,130.57,4,0.1,5.57,C6888,Consumer
SO100297,2024-07-29,East,Furniture,Bookcases,190.38,1,0.0,14.75,C5834,Consumer
SO100298,2025-05-31,West,Office Supplies,Binders,31.17,4,0.1,8.73,C6399,Consumer
SO100299,2023-03-29,South,Office Supplies,Paper,71.65,5,0.2,27.18,C7968,Consumer
SO100300,2024-02-21,East,Furniture,Tables,153.18,4,0.1,-12.91,C4699,Consumer
SO100301,2025-03-21,West,Furniture,Chairs,268.4,3,0.0,63.4,C7939,Consumer
SO100302,2024-12-15,South,Office Supplies,Binders,204.88,1,0.05,78.45,C8519,Consumer
SO100303,2024-12-07,West,Technology,Machines,69.16,1,0.0,9.13,C4900,Home Office
SO100304,2024-12-29,North,Technology,Copiers,131.49,4,0.05,39.33,C5715,Corporate
SO100305,2025-01-08,West,Office Supplies,Binders,498.18,2,0.0,97.09,C2598,Consumer
SO100306,2024-11-01,South,Technology,Machines,78.48,4,0.1,9.97,C6900,Consumer
SO100307,2024-10-19,North,Office Supplies,Storage,43.39,3,0.0,9.35,C5437,Consumer
SO100308,2023-11-21,East,Office Supplies,Binders,210.62,2,0.0,66.14,C4208,Consumer
SO100309,2025-04-12,West,Office Supplies,Storage,154.36,1,0.05,9.19,C9211,Consumer
SO100310,2023-07-08,North,Furniture,Chairs,243.75,1,0.0,42.0,C3749,Consumer
SO100311,2024-05-15,East,Furniture,Tables,109.66,3,0.1,-23.19,C5455,Consumer
SO100312,2023-07-26,East,Office Supplies,Storage,559.28,1,0.0,243.96,C6604,Consumer
SO100313,2023-05-26,West,Office Supplies,Binders,44.06,2,0.1,-8.05,C1279,Home Office
SO100314,2023-06-17,South,Technology,Copiers,479.44,5,0.1,178.03,C1952,Consumer
SO100315,2023-06-13,North,Office Supplies,Paper,55.91,3,0.0,-10.33,C7397,Home Office
SO100316,2024-04-10,East,Office Supplies,Storage,123.54,1,0.0,11.73,C2452,Home Office
SO100317,2024-10-30,South,Furniture,Tables,435.5,4,0.1,161.48,C6237,Consumer
SO100318,2024-10-24,East,Office Supplies,Pens,110.17,4,0.0,2.74,C7493,Consumer
SO100319,2025-03-17,West,Office Supplies,Binders,102.22,2,0.05,16.1,C9397,Small Business
SO100320,2024-11-12,South,Furniture,Tables,457.78,1,0.0,-30.61,C9486,Home Office
SO100321,2024-04-03,West,Office Supplies,Pens,138.46,2,0.1,50.94,C4750,Consumer
SO100322,2024-12-18,North,Technology,Machines,89.67,3,0.2,-15.23,C6429,Corporate
SO100323,2023-11-23,West,Furniture,Chairs,152.59,4,0.1,31.37,C2906,Consumer
SO100324,2024-10-27,East,Furniture,Bookcases,379.52,5,0.0,136.03,C9702,Consumer
SO100325,2023-08-19,East,Office Supplies,Binders,193.53,1,0.3,59.67,C1018,Home Office
SO100326,2023-08-29,West,Office Supplies,Pens,57.81,4,0.0,-1.13,C3431,Home Office
SO100327,2023-02-18,West,Office Supplies,Storage,151.28,3,0.05,-0.22,C7853,Consumer
SO100328,2024-11-21,South,Furniture,Tables,87.14,2,0.0,30.2,C1233,Consumer
SO100329,2023-10-28,North,Office Supplies,Paper,77.1,5,0.1,31.36,C5426,Consumer
SO100330,2024-09-09,South,Office Supplies,Binders,438.57,3,0.0,40.01,C4107,Corporate
SO100331,2023-07-02,North,Technology,Machines,93.53,3,0.0,37.03,C1579,Consumer
SO100332,2023-09-14,West,Office Supplies,Paper,168.51,1,0.0,-7.05,C2258,Corporate
SO100333,2023-12-09,West,Technology,Phones,269.39,1,0.0,10.35,C2338,Home Office
SO100334,2024-05-18,East,Office Supplies,Pens,98.44,2,0.0,-18.47,C5195,Consumer
SO100335,2025-02-23,West,Technology,Copiers,222.26,5,0.0,-28.5,C3498,Consumer
SO100336,2023-10-03,North,Furniture,Chairs,126.23,4,0.1,-24.8,C1477,Consumer
SO100337,2025-02-16,West,Furniture,Chairs,192.44,4,0.1,70.2,C5040,Consumer
SO100338,2024-09-16,West,Technology,Phones,193.89,5,0.0,17.98,C2304,Consumer
SO100339,2025-01-02,South,Office Supplies,Binders,816.13,4,0.1,-55.01,C1137,Consumer
SO100340,2023-02-21,East,Technology,Phones,118.34,4,0.05,12.03,C7910,Consumer
SO100341,2025-05-29,North,Furniture,Tables,116.84,2,0.1,-7.41,C8065,Consumer
SO100342,2023-05-19,West,Technology,Phones,587.55,3,0.0,-39.58,C4136,Consumer
SO100343,2023-05-04,North,Office Supplies,Pens,470.68,5,0.0,83.48,C3808,Consumer
SO100344,2023-11-21,East,Technology,Phones,91.57,3,0.0,-12.01,C6043,Consumer
SO100345,2024-02-12,East,Technology,Accessories,427.63,2,0.1,-21.54,C7585,Consumer
SO100346,2023-09-28,East,Office Supplies,Pens,632.38,1,0.05,-11.21,C9324,Consumer
SO100347,2024-12-04,West,Office Supplies,Storage,161.79,2,0.0,70.11,C1332,Consumer
SO100348,2024-06-17,East,Office Supplies,Paper,242.47,1,0.0,-3.05,C4657,Consumer
SO100349,2023-06-24,South,Office Supplies,Paper,28.35,2,0.0,11.99,C1878,Home Office
SO100350,2024-01-16,West,Office Supplies,Storage,57.23,4,0.1,23.43,C5018,Consumer
SO100351,2023-05-12,South,Technology,Phones,129.73,2,0.0,50.3,C5208,Consumer
SO100352,2024-03-16,East,Technology,Copiers,304.42,4,0.2,-19.82,C3754,Consumer
SO100353,2025-05-06,South,Office Supplies,Paper,169.36,4,0.0,36.0,C5983,Consumer
SO100354,2023-07-28,East,Technology,Copiers,223.46,3,0.3,94.02,C6200,Home Office
SO100355,2024-07-20,North,Office Supplies,Binders,58.15,4,0.05,-0.84,C1164,Consumer
SO100356,2024-08-06,South,Technology,Copiers,54.29,1,0.0,24.39,C1237,Corporate
SO100357,2024-05-23,North,Office Supplies,Pens,131.74,4,0.1,3.46,C7564,Home Office
SO100358,2024-06-10,East,Furniture,Bookcases,97.54,5,0.1,-5.81,C8251,Consumer
SO100359,2024-12-18,West,Office Supplies,Binders,192.12,1,0.0,54.5,C7130,Home Office
SO100360,2023-05-24,North,Office Supplies,Pens,12.62,4,0.0,0.39,C8416,Consumer
SO100361,2024-02-14,South,Technology,Copiers,69.76,3,0.0,11.21,C3794,Consumer
SO100362,2025-04-01,East,Technology,Copiers,174.63,4,0.0,28.36,C1333,Home Office
SO100363,2024-12-25,North,Office Supplies,Binders,321.57,4,0.0,36.21,C4535,Corporate
SO100364,2024-05-20,South,Office Supplies,Storage,40.64,3,0.0,4.9,C1874,Consumer
SO100365,2024-09-18,East,Office Supplies,Paper,240.22,4,0.0,46.93,C2276,Corporate
SO100366,2025-01-20,West,Office Supplies,Storage,56.8,3,0.0,19.26,C2144,Consumer
SO100367,2024-07-10,South,Furniture,Chairs,110.04,2,0.1,45.94,C8940,Consumer
SO100368,2023-02-07,North,Furniture,Bookcases,94.95,5,0.1,23.4,C6234,Consumer
SO100369,2023-05-31,South,Furniture,Chairs,71.58,1,0.05,3.42,C8492,Consumer
SO100370,2024-04-20,East,Furniture,Tables,109.72,4,0.0,20.45,C7377,Consumer
SO100371,2024-03-14,West,Furniture,Chairs,62.45,1,0.0,-1.14,C4137,Consumer
SO100372,2023-11-29,South,Office Supplies,Binders,111.9,1,0.0,42.11,C2698,Corporate
SO100373,2024-06-08,North,Office Supplies,Storage,12.81,2,0.2,1.1,C8816,Home Office
SO100374,2024-01-12,North,Technology,Machines,500.0,5,0.2,46.62,C7577,Consumer
SO100375,2023-11-12,South,Furniture,Chairs,48.29,3,0.1,11.79,C6458,Consumer
SO100376,2024-12-28,East,Furniture,Bookcases,122.91,3,0.2,18.34,C1046,Consumer
SO100377,2024-02-28,East,Technology,Machines,65.46,5,0.0,1.73,C4707,Consumer
SO100378,2024-09-29,North,Furniture,Tables,118.49,3,0.1,43.56,C6841,Consumer
SO100379,2023-02-13,East,Office Supplies,Binders,326.1,2,0.0,-20.6,C2679,Corporate
SO100380,2024-04-05,South,Furniture,Chairs,305.87,4,0.0,86.46,C2160,Home Office
SO100381,2025-06-01,South,Office Supplies,Storage,63.18,5,0.1,-3.97,C9797,Small Business
SO100382,2025-03-17,West,Technology,Machines,186.19,3,0.0,50.67,C1298,Small Business
SO100383,2024-08-26,North,Technology,Accessories,99.15,4,0.0,29.08,C9515,Corporate
SO100384,2024-09-16,East,Technology,Accessories,61.64,5,0.0,25.65,C9620,Corporate
SO100385,2023-09-11,South,Office Supplies,Binders,307.52,4,0.1,39.0,C1004,Corporate
SO100386,2025-04-17,South,Office Supplies,Pens,62.85,5,0.0,-5.47,C5484,Consumer
SO100387,2025-01-08,West,Office Supplies,Paper,275.69,3,0.0,117.29,C6464,Home Office
SO100388,2024-02-22,West,Technology,Phones,61.14,2,0.0,0.05,C2445,Consumer
SO100389,2023-06-21,North,Office Supplies,Storage,243.58,5,0.1,-6.59,C4373,Consumer
SO100390,2024-02-15,West,Furniture,Chairs,253.46,2,0.0,-37.92,C7190,Home Office
SO100391,2024-11-27,West,Technology,Copiers,113.33,3,0.1,-21.84,C4253,Consumer
SO100392,2024-08-08,East,Office Supplies,Paper,590.7,3,0.0,98.96,C7036,Consumer
SO100393,2023-11-05,West,Technology,Phones,90.12,1,0.0,34.29,C4284,Corporate
SO100394,2024-08-24,North,Office Supplies,Binders,115.12,3,0.0,34.29,C8927,Corporate
SO100395,2024-06-23,East,Furniture,Tables,98.31,2,0.0,18.61,C9110,Home Office
SO100396,2023-02-13,West,Technology,Copiers,275.48,1,0.1,81.1,C7967,Corporate
SO100397,2023-01-02,South,Technology,Machines,61.48,4,0.0,-11.73,C3299,Consumer
SO100398,2023-12-05,North,Furniture,Chairs,173.93,4,0.0,35.17,C5883,Home Office
SO100399,2023-05-08,East,Furniture,Chairs,103.38,4,0.0,-14.06,C5183,Consumer
SO100400,2024-08-29,West,Office Supplies,Pens,171.43,2,0.05,74.24,C6173,Home Office
SO100401,2024-02-15,East,Office Supplies,Storage,67.36,5,0.0,-1.67,C8782,Small Business
SO100402,2025-05-02,East,Office Supplies,Binders,402.44,2,0.0,112.09,C8768,Corporate
SO100403,2024-06-26,North,Office Supplies,Paper,526.21,4,0.0,146.09,C3278,Consumer
SO100404,2025-05-21,South,Furniture,Chairs,204.3,5,0.0,10.59,C8603,Consumer
SO100405,2023-03-06,North,Furniture,Chairs,811.96,4,0.0,284.76,C6824,Consumer
SO100406,2023-05-31,North,Office Supplies,Binders,713.2,1,0.3,-123.24,C7695,Consumer
SO100407,2024-09-02,West,Office Supplies,Pens,281.7,2,0.1,94.4,C6649,Consumer
SO100408,2025-03-31,South,Office Supplies,Storage,55.07,1,0.0,-5.05,C9170,Corporate
SO100409,2024-10-05,North,Office Supplies,Binders,84.48,3,0.3,24.99,C4624,Home Office
SO100410,2023-03-12,North,Technology,Phones,146.06,1,0.05,41.3,C7192,Consumer
SO100411,2024-10-14,East,Furniture,Chairs,520.01,4,0.0,142.81,C8941,Home Office
SO100412,2023-10-23,West,Office Supplies,Storage,63.0,1,0.05,17.24,C2399,Consumer
SO100413,2023-08-19,East,Technology,Machines,639.38,1,0.0,257.72,C6548,Small Business
SO100414,2023-03-25,South,Office Supplies,Pens,634.91,5,0.2,23.75,C9118,Home Office
SO100415,2025-01-21,East,Technology,Phones,282.98,2,0.0,116.26,C1392,Consumer
SO100416,2023-06-26,North,Office Supplies,Binders,48.01,2,0.0,3.29,C8049,Consumer
SO100417,2023-11-14,North,Furniture,Tables,342.54,4,0.0,84.19,C9372,Corporate
SO100418,2024-03-30,South,Office Supplies,Binders,487.0,5,0.0,63.98,C7646,Consumer
SO100419,2025-02-20,South,Technology,Machines,477.15,5,0.05,176.7,C9832,Home Office
SO100420,2023-06-14,North,Office Supplies,Binders,339.61,1,0.0,8.54,C2318,Consumer
SO100421,2023-10-07,South,Technology,Phones,421.48,5,0.1,-69.84,C1210,Consumer
SO100422,2024-02-11,East,Technology,Phones,214.03,1,0.3,79.82,C9051,Consumer
SO100423,2024-03-26,South,Office Supplies,Binders,219.57,2,0.0,-37.34,C2301,Consumer
SO100424,2024-09-26,North,Office Supplies,Binders,53.24,1,0.0,10.98,C1118,Consumer
SO100425,2024-04-21,West,Furniture,Chairs,206.61,2,0.0,-22.14,C4610,Consumer
SO100426,2023-09-07,North,Office Supplies,Paper,125.95,3,0.0,6.26,C9333,Home Office
SO100427,2024-05-05,North,Furniture,Tables,106.76,2,0.0,15.66,C9436,Consumer
SO100428,2023-12-18,East,Office Supplies,Paper,300.95,4,0.1,103.22,C7606,Consumer
SO100429,2024-07-19,South,Technology,Phones,155.6,2,0.1,-20.57,C9550,Consumer
SO100430,2024-11-12,South,Technology,Accessories,322.06,4,0.2,-52.73,C7376,Home Office
SO100431,2024-03-17,North,Technology,Phones,888.01,2,0.1,-111.84,C6472,Consumer
SO100432,2025-05-06,South,Office Supplies,Paper,142.36,4,0.0,52.05,C1374,Corporate
SO100433,2024-01-01,South,Furniture,Tables,161.01,3,0.0,46.31,C6003,Corporate
SO100434,2025-01-28,North,Technology,Machines,418.07,3,0.1,-66.11,C7588,Corporate
SO100435,2025-01-03,West,Office Supplies,Paper,67.59,2,0.05,-9.76,C5463,Home Office
SO100436,2025-01-26,West,Technology,Phones,349.2,2,0.05,147.02,C1176,Corporate
SO100437,2024-12-17,North,Furniture,Chairs,137.61,5,0.05,25.18,C1766,Consumer
SO100438,2025-04-30,West,Office Supplies,Storage,389.09,3,0.05,156.36,C6664,Consumer
SO100439,2023-12-29,South,Office Supplies,Pens,95.28,1,0.0,-0.8,C2762,Consumer
SO100440,2023-04-16,South,Furniture,Bookcases,116.4,4,0.0,6.22,C7998,Small Business
SO100441,2023-02-06,East,Office Supplies,Pens,132.34,3,0.0,7.47,C2741,Consumer
SO100442,2023-04-23,South,Technology,Accessories,81.22,5,0.0,-10.34,C9255,Home Office
SO100443,2023-05-25,West,Furniture,Tables,185.22,2,0.3,-11.99,C1011,Consumer
SO100444,2023-06-08,North,Office Supplies,Binders,177.96,1,0.05,-12.79,C8669,Consumer
SO100445,2023-04-26,East,Technology,Phones,186.27,5,0.1,-24.25,C5560,Consumer
SO100446,2024-09-10,South,Office Supplies,Binders,221.86,1,0.1,-33.91,C6323,Consumer
SO100447,2023-08-01,West,Technology,Phones,124.44,4,0.0,1.81,C8285,Small Business
SO100448,2025-03-14,South,Furniture,Bookcases,102.43,5,0.0,45.94,C4921,Consumer
SO100449,2024-03-01,West,Office Supplies,Paper,327.04,4,0.1,74.7,C5197,Consumer
SO100450,2023-12-04,North,Office Supplies,Paper,571.54,1,0.0,86.23,C1737,Consumer
SO100451,2025-02-09,West,Furniture,Chairs,287.95,1,0.0,50.74,C2002,Home Office
SO100452,2023-08-02,East,Office Supplies,Binders,49.6,5,0.0,3.96,C3962,Home Office
SO100453,2023-04-04,East,Office Supplies,Binders,178.66,4,0.0,74.35,C7938,Consumer
SO100454,2023-06-14,South,Technology,Copiers,549.93,4,0.0,225.0,C2772,Consumer
SO100455,2024-09-13,East,Office Supplies,Pens,170.97,3,0.0,56.06,C3453,Consumer
SO100456,2023-10-30,South,Furniture,Chairs,290.71,2,0.0,79.6,C8697,Home Office
SO100457,2025-04-28,West,Office Supplies,Pens,194.79,2,0.0,8.36,C2497,Consumer
SO100458,2025-03-06,South,Technology,Copiers,97.75,4,0.0,20.72,C2936,Home Office
SO100459,2023-11-25,North,Office Supplies,Storage,128.53,4,0.05,-21.55,C8627,Consumer
SO100460,2024-06-24,East,Furniture,Bookcases,84.61,3,0.0,21.06,C7047,Consumer
SO100461,2024-10-04,West,Furniture,Bookcases,258.99,1,0.05,71.9,C8484,Consumer
SO100462,2025-01-09,East,Technology,Phones,64.22,2,0.1,4.56,C7298,Consumer
SO100463,2024-02-02,North,Technology,Accessories,296.1,4,0.0,96.73,C7996,Small Business
SO100464,2024-03-01,West,Furniture,Bookcases,86.67,4,0.0,-1.42,C4866,Consumer
SO100465,2025-06-08,South,Office Supplies,Paper,148.9,5,0.0,55.27,C9744,Small Business
SO100466,2023-10-20,North,Furniture,Chairs,142.54,2,0.1,28.57,C5967,Small Business
SO100467,2025-01-10,East,Office Supplies,Pens,186.52,2,0.0,34.14,C2417,Home Office
SO100468,2023-06-18,East,Office Supplies,Storage,94.81,3,0.1,27.46,C2952,Consumer
SO100469,2023-01-19,North,Office Supplies,Binders,177.24,1,0.0,-28.29,C2115,Consumer
SO100470,2023-08-14,North,Technology,Machines,590.06,3,0.2,223.94,C3738,Consumer
SO100471,2023-11-16,North,Furniture,Chairs,243.55,2,0.2,41.49,C9966,Corporate
SO100472,2024-05-14,East,Office Supplies,Binders,281.21,4,0.2,69.94,C4201,Corporate
SO100473,2024-07-12,South,Office Supplies,Pens,61.21,2,0.0,1.17,C3751,Consumer
SO100474,2023-12-27,North,Furniture,Tables,115.13,5,0.0,-12.59,C5316,Home Office
SO100475,2023-08-06,East,Office Supplies,Pens,312.28,2,0.05,-33.77,C5051,Home Office
SO100476,2023-04-23,South,Office Supplies,Binders,350.28,2,0.1,-50.41,C2261,Small Business
SO100477,2024-05-26,South,Office Supplies,Storage,317.02,1,0.0,-45.75,C2997,Consumer
SO100478,2023-12-24,East,Technology,Copiers,152.76,3,0.05,59.84,C3278,Consumer
SO100479,2024-05-29,East,Technology,Accessories,312.0,5,0.05,107.97,C9120,Consumer
SO100480,2023-04-09,East,Office Supplies,Paper,444.69,5,0.2,-53.24,C7086,Corporate
SO100481,2025-03-07,North,Furniture,Bookcases,80.74,3,0.0,19.46,C7872,Corporate
SO100482,2024-12-19,East,Office Supplies,Binders,391.69,2,0.0,-29.19,C7389,Consumer
SO100483,2024-12-16,West,Office Supplies,Pens,256.29,4,0.0,2.27,C1161,Corporate
SO100484,2024-03-18,East,Technology,Copiers,90.31,3,0.1,25.79,C7995,Corporate
SO100485,2024-11-13,North,Office Supplies,Storage,304.85,2,0.0,38.57,C1127,Consumer
SO100486,2025-03-05,East,Office Supplies,Binders,341.77,3,0.0,-44.95,C5087,Consumer
SO100487,2023-08-21,North,Technology,Accessories,342.9,5,0.0,18.36,C6057,Consumer
SO100488,2024-07-24,East,Office Supplies,Binders,39.99,2,0.0,9.02,C7174,Corporate
SO100489,2025-06-14,West,Office Supplies,Paper,275.67,1,0.0,99.99,C3659,Home Office
SO100490,2024-02-05,East,Technology,Phones,391.26,4,0.2,67.19,C8913,Consumer
SO100491,2024-07-03,East,Technology,Machines,171.43,2,0.0,54.79,C6290,Consumer
SO100492,2023-08-26,South,Technology,Machines,79.63,3,0.1,-13.21,C2427,Consumer
SO100493,2024-05-03,West,Office Supplies,Paper,326.02,5,0.0,-34.53,C5429,Corporate
SO100494,2023-08-23,North,Technology,Machines,129.69,3,0.0,41.82,C4111,Consumer
SO100495,2025-02-18,South,Office Supplies,Pens,409.59,5,0.0,-42.06,C5463,Corporate
SO100496,2024-06-02,West,Office Supplies,Binders,318.2,5,0.0,57.07,C4610,Consumer
SO100497,2023-04-07,West,Office Supplies,Storage,113.07,3,0.0,-3.0,C9525,Small Business
SO100498,2024-10-16,South,Office Supplies,Pens,181.05,1,0.0,57.39,C4382,Consumer
SO100499,2023-04-11,South,Office Supplies,Binders,372.01,4,0.0,106.65,C7830,Corporate
SO100500,2023-12-10,North,Office Supplies,Storage,649.29,5,0.1,-84.41,C9621,Corporate
SO100501,2023-07-23,South,Office Supplies,Binders,171.14,5,0.0,26.54,C3233,Consumer
SO100502,2024-12-04,East,Office Supplies,Paper,259.17,5,0.0,86.12,C3371,Consumer
SO100503,2024-01-15,South,Technology,Copiers,38.63,2,0.1,-7.1,C7422,Corporate
SO100504,2024-06-28,North,Office Supplies,Storage,150.03,3,0.0,-0.32,C7293,Consumer
SO100505,2024-09-14,West,Furniture,Chairs,337.79,3,0.1,77.92,C2962,Corporate
SO100506,2025-05-09,South,Furniture,Tables,153.54,3,0.0,-14.46,C9816,Consumer
SO100507,2024-11-20,East,Furniture,Chairs,519.52,4,0.0,74.55,C5906,Corporate
SO100508,2025-06-09,South,Technology,Phones,306.83,3,0.0,-43.59,C7780,Home Office
SO100509,2023-05-09,North,Technology,Accessories,94.61,2,0.0,1.36,C6622,Corporate
SO100510,2024-10-24,West,Technology,Copiers,66.46,3,0.2,-3.76,C4527,Consumer
SO100511,2023-04-08,East,Office Supplies,Paper,20.86,1,0.0,7.33,C8314,Consumer
SO100512,2024-03-30,South,Furniture,Bookcases,265.99,3,0.0,-35.02,C1943,Home Office
SO100513,2024-11-07,South,Furniture,Tables,381.95,1,0.0,86.07,C6031,Home Office
SO100514,2025-03-06,West,Office Supplies,Pens,196.32,1,0.0,85.3,C3273,Home Office
SO100515,2024-10-30,East,Furniture,Chairs,60.24,2,0.0,15.63,C4681,Consumer
SO100516,2024-04-30,West,Office Supplies,Pens,150.86,4,0.0,41.7,C5737,Consumer
SO100517,2024-07-18,East,Office Supplies,Storage,178.67,5,0.0,55.23,C8042,Consumer
SO100518,2024-09-06,South,Technology,Machines,86.85,3,0.0,35.16,C8230,Consumer
SO100519,2024-05-13,South,Office Supplies,Pens,308.47,5,0.1,118.24,C9322,Home Office
SO100520,2025-01-04,South,Office Supplies,Binders,27.56,5,0.0,10.2,C5195,Consumer
SO100521,2024-01-13,South,Technology,Machines,343.7,5,0.0,108.03,C5979,Home Office
SO100522,2025-03-29,West,Furniture,Bookcases,34.44,2,0.0,-1.02,C3324,Consumer
SO100523,2025-03-25,West,Office Supplies,Paper,142.72,2,0.0,-27.92,C4945,Small Business
SO100524,2024-06-03,South,Technology,Phones,365.9,3,0.0,7.97,C4020,Home Office
SO100525,2024-04-14,South,Office Supplies,Paper,739.53,3,0.0,118.51,C4085,Consumer
SO100526,2023-09-30,South,Office Supplies,Paper,24.26,5,0.0,4.25,C4989,Consumer
SO100527,2025-01-13,North,Office Supplies,Binders,136.57,2,0.2,-18.4,C5481,Home Office
SO100528,2024-10-31,South,Office Supplies,Pens,186.57,4,0.05,61.66,C7703,Home Office
SO100529,2024-03-21,South,Office Supplies,Pens,111.42,1,0.0,4.77,C9150,Home Office
SO100530,2025-02-21,West,Furniture,Tables,173.5,3,0.0,64.68,C1321,Consumer
SO100531,2023-12-27,West,Technology,Accessories,345.48,1,0.3,-36.47,C8879,Consumer
SO100532,2024-06-26,North,Office Supplies,Paper,47.12,2,0.0,-4.89,C2376,Home Office
SO100533,2023-05-17,West,Furniture,Bookcases,207.0,4,0.0,41.12,C5339,Corporate
SO100534,2023-06-18,West,Technology,Phones,35.28,4,0.0,12.46,C5534,Consumer
SO100535,2023-06-08,North,Office Supplies,Storage,236.14,1,0.0,-25.92,C4567,Consumer
SO100536,2024-02-12,West,Office Supplies,Binders,423.54,4,0.0,-23.21,C1192,Consumer
SO100537,2024-03-26,East,Office Supplies,Pens,190.95,4,0.0,3.25,C3422,Consumer
SO100538,2025-01-02,South,Technology,Accessories,59.2,2,0.2,5.92,C2245,Consumer
SO100539,2024-12-05,South,Furniture,Bookcases,68.06,4,0.0,4.71,C5045,Consumer
SO100540,2025-01-13,North,Furniture,Chairs,39.51,5,0.05,6.58,C3823,Consumer
SO100541,2023-05-21,South,Technology,Copiers,235.79,3,0.1,-35.48,C6562,Consumer
SO100542,2024-10-19,East,Technology,Machines,602.49,2,0.05,-114.84,C1423,Consumer
SO100543,2025-02-01,North,Office Supplies,Binders,22.5,5,0.0,2.37,C2626,Consumer
SO100544,2024-02-22,West,Furniture,Bookcases,237.44,4,0.05,24.6,C9242,Corporate
SO100545,2024-06-06,West,Office Supplies,Paper,267.2,5,0.0,-2.81,C1530,Consumer
SO100546,2023-01-29,North,Office Supplies,Paper,189.91,1,0.0,67.5,C7402,Consumer
SO100547,2025-04-29,North,Office Supplies,Pens,306.67,1,0.0,19.2,C7247,Consumer
SO100548,2024-10-07,East,Office Supplies,Pens,193.51,1,0.2,-0.8,C2680,Home Office
SO100549,2025-06-08,West,Office Supplies,Storage,105.33,4,0.1,36.58,C6102,Home Office
SO100550,2023-02-12,North,Technology,Accessories,182.75,4,0.05,-12.7,C8466,Home Office
SO100551,2024-08-21,East,Technology,Copiers,25.24,1,0.0,-3.37,C7623,Home Office
SO100552,2025-04-05,West,Technology,Accessories,187.22,2,0.2,-38.01,C8793,Consumer
