OrderID,OrderDate,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,CustomerID,Segment,year_month
SO103151,2025-05-17,East,Technology,Accessories,123.98,4,0.0,-21.64,C6796,Corporate,2025-05
SO103152,2023-01-27,South,Furniture,Bookcases,517.53,4,0.1,-72.89,C8379,Consumer,2023-01
SO103154,2023-10-09,West,Office Supplies,Binders,43.54,4,0.05,-1.35,C4585,Corporate,2023-10
SO103158,2024-11-10,North,Office Supplies,Storage,525.19,4,0.0,-64.1,C1630,Home Office,2024-11
SO103160,2024-10-11,East,Office Supplies,Paper,320.13,4,0.0,-30.57,C8104,Home Office,2024-10
SO103162,2023-11-24,South,Technology,Accessories,268.82,5,0.0,-34.79,C8593,Consumer,2023-11
SO103164,2023-08-21,East,Office Supplies,Paper,155.66,2,0.0,-2.44,C6764,Consumer,2023-08
SO103165,2024-08-01,East,Office Supplies,Binders,47.7,1,0.2,-3.99,C6984,Home Office,2024-08
SO103170,2023-05-06,East,Office Supplies,Binders,125.23,2,0.05,-14.87,C4084,Consumer,2023-05
SO103175,2024-09-29,West,Office Supplies,Pens,225.97,3,0.0,-4.59,C8613,Home Office,2024-09
SO103177,2023-03-03,South,Technology,Copiers,119.81,4,0.2,-5.47,C5414,Corporate,2023-03
SO103179,2023-05-20,North,Office Supplies,Storage,645.17,5,0.1,-114.68,C1103,Consumer,2023-05
SO103181,2023-08-25,North,Furniture,Chairs,222.64,5,0.05,-28.24,C9961,Consumer,2023-08
SO103182,2025-06-17,North,Technology,Accessories,645.37,4,0.2,-44.27,C6098,Corporate,2025-06
SO103183,2024-05-30,East,Furniture,Bookcases,250.35,1,0.0,-39.61,C5258,Consumer,2024-05
SO103184,2024-06-06,North,Office Supplies,Binders,65.36,2,0.2,-9.92,C3234,Consumer,2024-06
SO103185,2023-02-01,East,Technology,Copiers,51.0,3,0.0,-10.11,C2966,Consumer,2023-02
SO103186,2025-02-04,West,Furniture,Bookcases,417.52,2,0.1,-80.95,C8005,Small Business,2025-02
SO103189,2025-01-06,North,Furniture,Bookcases,82.8,2,0.1,-10.22,C2117,Consumer,2025-01
SO103193,2023-11-08,East,Office Supplies,Storage,259.1,4,0.05,-51.37,C7555,Home Office,2023-11
SO103197,2023-12-30,East,Office Supplies,Storage,133.1,3,0.0,-3.91,C9085,Consumer,2023-12
SO103198,2025-04-13,North,Office Supplies,Storage,258.04,3,0.05,-14.45,C5567,Consumer,2025-04
SO103199,2023-04-16,West,Office Supplies,Pens,122.84,5,0.0,-7.26,C6340,Corporate,2023-04
SO103200,2023-06-27,North,Office Supplies,Pens,349.4,1,0.05,-8.9,C3194,Corporate,2023-06
SO103204,2024-11-19,East,Office Supplies,Pens,113.7,2,0.1,-13.51,C6980,Corporate,2024-11
SO103205,2024-05-27,East,Furniture,Chairs,39.37,2,0.05,-3.59,C7748,Small Business,2024-05
SO103209,2025-02-12,North,Furniture,Tables,27.75,5,0.0,-5.04,C9153,Consumer,2025-02
SO103211,2024-09-23,North,Furniture,Bookcases,260.03,5,0.3,-44.54,C8343,Corporate,2024-09
SO103214,2024-03-23,North,Furniture,Bookcases,38.21,3,0.0,-0.8,C8390,Consumer,2024-03
SO103216,2023-12-20,North,Technology,Accessories,145.25,3,0.05,-18.51,C4949,Corporate,2023-12
SO103218,2024-11-01,North,Technology,Machines,110.15,2,0.0,-13.61,C2948,Consumer,2024-11
SO103219,2025-05-18,South,Office Supplies,Storage,146.19,3,0.0,-16.26,C9099,Home Office,2025-05
SO103220,2023-06-10,North,Technology,Machines,105.27,4,0.0,-7.98,C2036,Consumer,2023-06
SO103223,2024-11-11,West,Furniture,Bookcases,116.95,4,0.0,-5.75,C1117,Corporate,2024-11
SO103226,2025-04-26,North,Technology,Copiers,123.21,4,0.0,-10.12,C7599,Consumer,2025-04
SO103227,2025-03-29,East,Office Supplies,Binders,880.29,1,0.0,-111.29,C8649,Consumer,2025-03
SO103232,2023-09-15,North,Office Supplies,Pens,45.54,3,0.1,-3.96,C7721,Consumer,2023-09
SO103240,2023-06-17,East,Office Supplies,Storage,70.93,3,0.1,-0.53,C9290,Consumer,2023-06
SO103241,2023-10-04,West,Office Supplies,Binders,30.01,2,0.0,-2.96,C2188,Home Office,2023-10
SO103242,2024-10-03,North,Furniture,Chairs,103.37,1,0.1,-15.55,C3175,Consumer,2024-10
SO103249,2024-09-12,South,Technology,Copiers,331.99,4,0.05,-58.24,C8828,Corporate,2024-09
SO103258,2023-03-25,East,Office Supplies,Pens,63.29,5,0.05,-11.16,C6437,Consumer,2023-03
SO103264,2024-04-01,North,Technology,Accessories,67.51,2,0.0,-3.44,C3387,Corporate,2024-04
SO103265,2024-07-09,North,Office Supplies,Pens,316.28,2,0.1,-8.24,C7515,Corporate,2024-07
SO103268,2024-01-09,North,Furniture,Tables,435.37,4,0.05,-78.52,C1219,Home Office,2024-01
SO103269,2023-03-18,West,Furniture,Chairs,297.48,2,0.0,-32.85,C5057,Consumer,2023-03
SO103273,2023-02-28,North,Furniture,Chairs,287.05,2,0.3,-9.35,C9024,Consumer,2023-02
SO103280,2024-12-11,West,Furniture,Tables,700.97,1,0.05,-138.17,C7150,Small Business,2024-12
SO103281,2025-02-07,East,Technology,Phones,253.92,4,0.05,-4.22,C3636,Corporate,2025-02
SO103284,2024-08-22,East,Technology,Copiers,114.61,4,0.0,-9.34,C2301,Home Office,2024-08
SO103286,2024-06-04,East,Furniture,Chairs,172.88,3,0.05,-27.63,C8195,Consumer,2024-06
SO103287,2023-09-16,North,Office Supplies,Storage,225.72,2,0.0,-35.81,C4809,Consumer,2023-09
SO103289,2023-05-12,East,Technology,Copiers,79.09,5,0.05,-11.54,C7061,Consumer,2023-05
SO103290,2024-04-30,West,Furniture,Tables,82.62,4,0.0,-12.29,C7838,Corporate,2024-04
SO103291,2024-01-06,East,Furniture,Tables,54.89,5,0.0,-1.71,C9958,Consumer,2024-01
SO103292,2023-05-23,North,Office Supplies,Paper,563.2,1,0.0,-76.87,C1404,Consumer,2023-05
SO103295,2023-02-04,East,Office Supplies,Pens,240.81,5,0.0,-37.57,C8728,Consumer,2023-02
SO103297,2024-03-04,East,Office Supplies,Storage,19.86,4,0.0,-0.48,C6180,Consumer,2024-03
SO103298,2024-07-08,West,Furniture,Chairs,359.6,5,0.0,-35.97,C6908,Home Office,2024-07
SO103299,2024-11-05,South,Furniture,Tables,311.55,3,0.0,-21.83,C3457,Consumer,2024-11
SO103300,2023-03-20,North,Office Supplies,Paper,119.92,1,0.1,-25.13,C7242,Home Office,2023-03
SO103301,2025-05-25,East,Office Supplies,Pens,95.41,3,0.0,-18.45,C6325,Corporate,2025-05
SO103309,2023-04-19,North,Furniture,Tables,75.43,5,0.1,-11.33,C7538,Home Office,2023-04
SO103311,2025-06-08,South,Office Supplies,Pens,123.52,2,0.0,-8.73,C4189,Consumer,2025-06
SO103312,2023-06-19,West,Office Supplies,Paper,796.96,1,0.05,-65.56,C2290,Consumer,2023-06
SO103313,2023-06-17,North,Office Supplies,Paper,141.45,4,0.0,-20.0,C8262,Consumer,2023-06
SO103314,2024-12-21,South,Office Supplies,Pens,219.17,4,0.1,-18.06,C7373,Home Office,2024-12
SO103318,2024-05-24,West,Office Supplies,Pens,32.07,1,0.1,-6.66,C7307,Corporate,2024-05
SO103319,2024-04-27,South,Technology,Accessories,606.04,4,0.0,-101.06,C2267,Consumer,2024-04
SO103326,2024-01-09,West,Office Supplies,Paper,86.58,2,0.0,-10.04,C7756,Home Office,2024-01
SO103328,2025-03-18,West,Furniture,Chairs,889.04,3,0.05,-173.58,C2642,Consumer,2025-03
SO103329,2023-03-15,East,Furniture,Tables,130.78,1,0.0,-25.15,C8762,Corporate,2023-03
SO103330,2023-01-15,West,Office Supplies,Storage,268.64,1,0.2,-57.7,C4831,Consumer,2023-01
SO103331,2023-02-17,North,Office Supplies,Pens,271.66,1,0.0,-47.83,C2731,Home Office,2023-02
SO103337,2025-01-13,South,Furniture,Chairs,353.87,3,0.3,-43.08,C8049,Consumer,2025-01
SO103338,2025-02-22,South,Office Supplies,Pens,428.58,2,0.05,-13.76,C1818,Consumer,2025-02
SO103339,2024-01-05,West,Furniture,Tables,474.21,5,0.0,-6.79,C4643,Consumer,2024-01
SO103342,2025-01-21,South,Office Supplies,Storage,182.51,3,0.05,-3.03,C9942,Consumer,2025-01
SO103344,2025-05-16,West,Technology,Copiers,91.05,1,0.0,-9.02,C2375,Corporate,2025-05
SO103350,2024-12-22,East,Furniture,Bookcases,265.14,1,0.05,-52.24,C4282,Home Office,2024-12
SO103352,2024-10-14,East,Furniture,Tables,244.92,3,0.1,-44.88,C4792,Corporate,2024-10
SO103355,2024-06-20,South,Office Supplies,Storage,158.33,4,0.05,-23.56,C3228,Consumer,2024-06
SO103356,2025-01-05,West,Office Supplies,Paper,74.92,2,0.0,-0.4,C7800,Small Business,2025-01
SO103359,2024-11-04,West,Furniture,Bookcases,138.44,4,0.1,-27.73,C5332,Consumer,2024-11
SO103364,2023-08-26,North,Furniture,Tables,188.03,5,0.0,-28.13,C4891,Corporate,2023-08
SO103368,2023-09-22,North,Office Supplies,Storage,127.78,2,0.05,-17.03,C1106,Consumer,2023-09
SO103372,2023-08-24,North,Furniture,Tables,794.23,3,0.05,-146.1,C1866,Consumer,2023-08
SO103374,2023-03-04,West,Technology,Accessories,446.48,5,0.0,-84.48,C9406,Corporate,2023-03
SO103378,2024-09-13,North,Office Supplies,Pens,106.43,1,0.3,-24.18,C6595,Consumer,2024-09
SO103380,2023-05-19,West,Office Supplies,Binders,165.33,1,0.05,-24.66,C1786,Consumer,2023-05
SO103383,2024-08-12,West,Technology,Accessories,68.92,2,0.05,-12.76,C3746,Corporate,2024-08
SO103385,2024-11-16,North,Technology,Accessories,71.8,1,0.0,-9.89,C5490,Home Office,2024-11
SO103387,2024-03-28,West,Technology,Accessories,1009.76,3,0.0,-30.32,C2768,Corporate,2024-03
SO103390,2025-01-14,East,Office Supplies,Storage,257.53,3,0.1,-8.81,C5066,Consumer,2025-01
SO103393,2023-11-17,North,Technology,Machines,170.2,2,0.0,-29.68,C2101,Corporate,2023-11
SO103396,2024-08-16,West,Office Supplies,Paper,364.77,1,0.0,-60.58,C1725,Corporate,2024-08
SO103398,2024-04-22,South,Furniture,Tables,156.67,3,0.0,-14.24,C5706,Consumer,2024-04
SO103399,2023-01-31,West,Office Supplies,Binders,116.22,4,0.2,-16.07,C2385,Home Office,2023-01
SO103404,2024-01-13,West,Furniture,Chairs,477.21,3,0.1,-75.2,C7372,Consumer,2024-01
SO103408,2023-07-14,North,Office Supplies,Binders,245.18,2,0.05,-40.4,C6451,Consumer,2023-07
SO103413,2024-01-20,East,Office Supplies,Binders,94.13,1,0.1,-5.91,C8922,Consumer,2024-01
SO103414,2023-06-23,East,Technology,Phones,92.22,4,0.3,-4.84,C9702,Consumer,2023-06
SO103415,2024-08-17,West,Office Supplies,Paper,94.66,3,0.1,-1.0,C2059,Consumer,2024-08
SO103417,2025-04-18,South,Technology,Copiers,693.82,1,0.2,-1.46,C5560,Consumer,2025-04
SO103424,2023-10-23,West,Furniture,Chairs,304.72,5,0.05,-54.99,C6572,Consumer,2023-10
SO103425,2025-03-03,North,Technology,Copiers,46.69,5,0.0,-5.16,C9303,Corporate,2025-03
SO103426,2023-06-18,West,Office Supplies,Binders,67.12,3,0.0,-4.36,C5143,Consumer,2023-06
SO103433,2023-09-14,South,Office Supplies,Binders,98.99,1,0.1,-4.7,C7658,Home Office,2023-09
SO103435,2025-04-27,South,Office Supplies,Binders,20.83,2,0.2,-1.15,C9209,Consumer,2025-04
SO103438,2025-02-16,South,Office Supplies,Pens,140.42,2,0.2,-3.74,C1295,Consumer,2025-02
SO103446,2025-04-29,West,Furniture,Chairs,241.86,4,0.2,-47.21,C4242,Consumer,2025-04
SO103451,2024-03-04,West,Office Supplies,Pens,59.59,2,0.0,-11.78,C7875,Consumer,2024-03
SO103452,2025-01-29,West,Furniture,Chairs,85.45,3,0.2,-13.18,C4159,Consumer,2025-01
SO103454,2024-03-14,West,Office Supplies,Pens,326.77,1,0.05,-37.18,C9423,Home Office,2024-03
SO103458,2025-05-08,East,Technology,Copiers,925.5,2,0.0,-170.51,C8969,Consumer,2025-05
SO103461,2023-08-07,East,Office Supplies,Pens,47.4,4,0.0,-7.28,C3761,Consumer,2023-08
SO103464,2023-04-06,West,Office Supplies,Storage,532.55,1,0.1,-100.19,C7982,Consumer,2023-04
SO103466,2024-04-01,South,Office Supplies,Storage,139.86,2,0.0,-17.8,C8140,Corporate,2024-04
SO103467,2025-05-29,West,Technology,Accessories,123.72,4,0.2,-24.9,C4399,Consumer,2025-05
SO103469,2024-03-03,West,Office Supplies,Binders,164.8,4,0.0,-3.74,C1029,Consumer,2024-03
SO103470,2025-04-18,West,Office Supplies,Binders,55.86,4,0.0,-2.35,C3783,Small Business,2025-04
SO103478,2023-02-14,West,Office Supplies,Pens,59.99,5,0.0,-8.56,C3999,Home Office,2023-02
SO103482,2024-08-25,North,Furniture,Tables,84.01,3,0.0,-9.34,C8119,Consumer,2024-08
SO103483,2024-09-23,East,Office Supplies,Storage,281.99,3,0.0,-4.73,C8552,Home Office,2024-09
SO103486,2025-03-27,North,Furniture,Chairs,250.65,2,0.2,-0.47,C7877,Consumer,2025-03
SO103487,2023-01-18,North,Office Supplies,Paper,778.61,3,0.05,-48.74,C6917,Consumer,2023-01
SO103494,2023-12-30,South,Office Supplies,Binders,813.52,5,0.0,-36.49,C2081,Consumer,2023-12
SO103495,2025-02-04,South,Office Supplies,Binders,283.8,5,0.05,-8.51,C7802,Consumer,2025-02
SO103503,2024-05-27,East,Office Supplies,Pens,79.13,2,0.05,-9.96,C4490,Consumer,2024-05
SO103507,2023-06-16,North,Office Supplies,Pens,134.35,1,0.0,-2.81,C9413,Consumer,2023-06
SO103512,2024-01-09,South,Furniture,Chairs,95.54,3,0.0,-11.03,C4873,Consumer,2024-01
SO103514,2023-10-20,North,Office Supplies,Paper,118.84,4,0.0,-9.06,C2964,Consumer,2023-10
SO103517,2023-04-28,North,Furniture,Tables,239.66,2,0.0,-11.2,C2716,Consumer,2023-04
SO103525,2025-02-23,North,Office Supplies,Binders,253.47,4,0.0,-0.78,C5045,Consumer,2025-02
SO103526,2025-05-05,North,Office Supplies,Storage,187.83,3,0.0,-28.79,C3568,Small Business,2025-05
SO103529,2023-01-22,North,Office Supplies,Paper,38.98,5,0.05,-6.57,C8321,Consumer,2023-01
SO103530,2023-04-23,North,Office Supplies,Storage,79.59,1,0.0,-1.04,C1437,Consumer,2023-04
SO103535,2023-06-16,North,Furniture,Chairs,158.14,2,0.2,-23.44,C7496,Consumer,2023-06
SO103536,2024-08-06,West,Office Supplies,Paper,235.51,1,0.0,-2.42,C9942,Corporate,2024-08
SO103539,2024-09-06,South,Technology,Machines,58.86,3,0.0,-10.39,C9344,Consumer,2024-09
SO103541,2025-02-19,North,Office Supplies,Binders,42.19,4,0.0,-4.44,C5351,Corporate,2025-02
SO103544,2025-01-06,North,Office Supplies,Paper,191.39,2,0.2,-18.78,C7077,Consumer,2025-01
SO103546,2024-11-11,South,Technology,Phones,721.62,2,0.0,-71.9,C2781,Home Office,2024-11
SO103551,2024-07-27,West,Furniture,Chairs,142.66,4,0.0,-21.8,C8753,Consumer,2024-07
SO103553,2025-04-06,South,Technology,Phones,200.94,2,0.0,-4.18,C7742,Consumer,2025-04
SO103559,2024-08-31,South,Furniture,Bookcases,108.48,2,0.0,-4.17,C3907,Consumer,2024-08
SO103560,2025-01-06,South,Furniture,Chairs,75.06,2,0.0,-9.1,C4108,Corporate,2025-01
SO103565,2023-12-30,South,Office Supplies,Paper,29.21,5,0.1,-1.93,C3659,Consumer,2023-12
SO103567,2023-02-05,South,Office Supplies,Storage,164.42,2,0.0,-13.24,C1036,Consumer,2023-02
SO103569,2024-02-27,North,Technology,Copiers,251.9,1,0.2,-13.41,C3202,Consumer,2024-02
SO103573,2024-04-28,South,Office Supplies,Pens,326.15,4,0.1,-13.29,C8581,Consumer,2024-04
SO103579,2024-04-12,East,Technology,Machines,157.04,3,0.0,-7.3,C5740,Consumer,2024-04
SO103581,2024-12-28,West,Furniture,Bookcases,1039.13,3,0.0,-18.78,C2474,Home Office,2024-12
SO103582,2024-07-13,West,Furniture,Bookcases,1362.37,1,0.1,-205.03,C1238,Consumer,2024-07
SO103584,2024-07-31,West,Office Supplies,Paper,162.08,4,0.05,-25.3,C5164,Consumer,2024-07
SO103591,2025-06-17,West,Furniture,Tables,19.24,5,0.0,-3.26,C2909,Consumer,2025-06
SO103592,2024-05-18,South,Office Supplies,Storage,258.75,4,0.0,-41.09,C5089,Consumer,2024-05
SO103605,2023-05-06,West,Furniture,Tables,315.84,4,0.0,-54.19,C8269,Consumer,2023-05
SO103607,2024-09-13,East,Technology,Phones,71.51,3,0.0,-5.56,C6263,Consumer,2024-09
SO103610,2025-03-25,East,Office Supplies,Pens,198.3,2,0.2,-5.58,C2521,Corporate,2025-03
SO103612,2025-05-25,East,Technology,Accessories,45.27,4,0.05,-8.16,C9696,Consumer,2025-05
SO103614,2025-04-02,West,Furniture,Chairs,36.33,1,0.1,-8.93,C1469,Consumer,2025-04
SO103615,2023-10-11,East,Office Supplies,Pens,384.68,2,0.1,-70.62,C1651,Small Business,2023-10
SO103618,2023-05-24,East,Furniture,Tables,84.66,3,0.2,-19.38,C8521,Home Office,2023-05
SO103622,2023-12-11,West,Office Supplies,Storage,543.23,3,0.0,-8.58,C1586,Consumer,2023-12
SO103628,2023-11-12,East,Office Supplies,Binders,529.67,4,0.05,-59.37,C4666,Consumer,2023-11
SO103630,2024-10-05,South,Office Supplies,Paper,203.12,3,0.1,-11.42,C1222,Consumer,2024-10
SO103631,2024-03-24,South,Office Supplies,Binders,118.22,1,0.1,-18.16,C6013,Consumer,2024-03
SO103633,2024-08-27,South,Office Supplies,Binders,54.12,2,0.0,-7.67,C4185,Consumer,2024-08
SO103634,2024-03-17,South,Office Supplies,Pens,185.67,1,0.1,-6.03,C1103,Consumer,2024-03
SO103635,2024-09-25,South,Technology,Copiers,38.31,4,0.1,-5.55,C5244,Corporate,2024-09
SO103636,2024-01-20,West,Office Supplies,Binders,50.37,4,0.05,-0.91,C1162,Corporate,2024-01
SO103637,2024-10-11,North,Furniture,Bookcases,306.31,2,0.2,-8.13,C6107,Consumer,2024-10
SO103642,2023-05-22,East,Office Supplies,Binders,156.12,1,0.1,-8.01,C5451,Corporate,2023-05
SO103645,2023-04-26,North,Furniture,Bookcases,71.11,2,0.0,-1.57,C4924,Home Office,2023-04
SO103652,2023-07-17,East,Technology,Copiers,698.53,1,0.1,-36.08,C8919,Consumer,2023-07
SO103654,2024-09-15,North,Office Supplies,Paper,29.59,4,0.0,-0.74,C4629,Consumer,2024-09
SO103659,2025-05-08,South,Furniture,Tables,301.55,5,0.0,-36.25,C8698,Consumer,2025-05
SO103660,2024-04-05,West,Furniture,Bookcases,410.96,4,0.2,-25.32,C2764,Home Office,2024-04
SO103661,2023-07-03,North,Office Supplies,Paper,382.71,4,0.0,-65.43,C7073,Consumer,2023-07
SO103662,2024-04-17,West,Office Supplies,Binders,52.96,5,0.0,-7.75,C2269,Consumer,2024-04
SO103666,2024-03-14,East,Office Supplies,Pens,721.52,2,0.0,-59.73,C8958,Corporate,2024-03
SO103669,2023-04-29,South,Office Supplies,Pens,22.69,1,0.1,-0.64,C6251,Consumer,2023-04
SO103670,2024-11-02,West,Furniture,Tables,74.93,1,0.0,-11.6,C6542,Consumer,2024-11
SO103671,2023-07-17,South,Furniture,Bookcases,369.18,4,0.0,-28.38,C3129,Home Office,2023-07
SO103680,2023-03-29,East,Office Supplies,Binders,336.06,4,0.0,-7.31,C9937,Consumer,2023-03
SO103683,2024-03-15,North,Office Supplies,Storage,182.68,5,0.05,-19.05,C4102,Consumer,2024-03
SO103689,2025-03-03,North,Office Supplies,Binders,322.78,4,0.05,-33.01,C3662,Home Office,2025-03
SO103694,2024-10-13,North,Office Supplies,Binders,199.31,3,0.1,-21.14,C2341,Consumer,2024-10
SO103709,2024-09-19,East,Technology,Phones,358.12,2,0.0,-39.0,C6235,Corporate,2024-09
SO103710,2023-02-12,East,Office Supplies,Pens,178.31,3,0.2,-7.41,C4043,Consumer,2023-02
SO103711,2025-03-13,North,Technology,Phones,36.37,4,0.05,-6.09,C9989,Consumer,2025-03
SO103713,2024-05-05,East,Furniture,Tables,386.34,2,0.1,-20.44,C5138,Consumer,2024-05
SO103714,2024-12-07,West,Office Supplies,Storage,285.56,4,0.05,-9.44,C7689,Consumer,2024-12
SO103715,2023-11-10,South,Furniture,Chairs,72.91,3,0.0,-4.01,C6231,Consumer,2023-11
SO103721,2023-05-11,North,Furniture,Tables,75.83,5,0.1,-16.39,C4136,Small Business,2023-05
SO103722,2024-02-01,West,Office Supplies,Storage,134.85,3,0.0,-0.74,C2457,Consumer,2024-02
SO103723,2023-12-13,North,Office Supplies,Storage,104.32,1,0.1,-13.46,C3000,Consumer,2023-12
SO103725,2023-05-09,South,Furniture,Tables,164.26,5,0.0,-12.51,C9670,Consumer,2023-05
SO103726,2024-02-23,East,Furniture,Bookcases,414.6,1,0.0,-67.88,C3615,Consumer,2024-02
SO103728,2023-01-09,West,Furniture,Chairs,78.19,2,0.0,-3.54,C2043,Corporate,2023-01
SO103731,2023-09-08,West,Office Supplies,Paper,606.64,5,0.0,-2.01,C2859,Home Office,2023-09
SO103733,2023-01-12,West,Furniture,Chairs,176.19,2,0.0,-10.31,C8587,Consumer,2023-01
SO103736,2024-04-14,South,Furniture,Chairs,429.83,3,0.0,-14.6,C8870,Corporate,2024-04
SO103740,2025-05-29,North,Technology,Machines,54.37,5,0.05,-7.37,C6656,Home Office,2025-05
SO103743,2024-07-26,South,Office Supplies,Storage,68.93,4,0.1,-13.65,C9120,Home Office,2024-07
SO103744,2025-05-06,South,Furniture,Chairs,106.37,5,0.0,-1.48,C8121,Consumer,2025-05
SO103749,2025-01-26,South,Technology,Machines,45.42,3,0.0,-6.98,C1122,Consumer,2025-01
SO103751,2024-08-18,South,Furniture,Tables,328.88,5,0.05,-0.35,C1817,Home Office,2024-08
SO103752,2024-08-09,East,Office Supplies,Binders,67.63,4,0.0,-12.76,C8068,Home Office,2024-08
SO103757,2025-02-03,West,Office Supplies,Binders,180.84,3,0.0,-11.36,C8532,Consumer,2025-02
SO103761,2025-03-30,East,Office Supplies,Storage,253.01,1,0.0,-17.18,C1629,Consumer,2025-03
SO103765,2023-05-25,East,Technology,Copiers,243.8,4,0.0,-16.75,C6991,Consumer,2023-05
SO103771,2024-03-08,East,Office Supplies,Storage,403.88,1,0.0,-70.56,C8583,Consumer,2024-03
SO103773,2023-10-31,West,Office Supplies,Pens,51.9,4,0.05,-7.52,C5876,Consumer,2023-10
SO103775,2023-11-09,West,Office Supplies,Storage,52.74,5,0.2,-1.09,C7512,Corporate,2023-11
SO103783,2024-01-03,West,Office Supplies,Paper,557.95,4,0.3,-13.72,C6575,Corporate,2024-01
SO103790,2025-04-30,South,Furniture,Tables,118.01,3,0.0,-4.28,C5322,Home Office,2025-04
SO103796,2024-09-18,North,Technology,Machines,145.58,2,0.0,-19.43,C6752,Consumer,2024-09
SO103798,2023-08-21,North,Office Supplies,Paper,85.77,5,0.05,-10.98,C5967,Corporate,2023-08
SO103803,2023-02-11,West,Office Supplies,Binders,45.14,4,0.0,-7.99,C2249,Consumer,2023-02
SO103804,2023-07-27,West,Office Supplies,Storage,107.59,5,0.0,-19.79,C4001,Corporate,2023-07
SO103806,2023-02-14,West,Office Supplies,Paper,228.26,3,0.1,-26.05,C2212,Consumer,2023-02
SO103807,2023-12-23,East,Technology,Copiers,179.65,3,0.05,-23.13,C2514,Home Office,2023-12
SO103814,2024-06-11,North,Technology,Accessories,147.01,1,0.1,-25.47,C6931,Consumer,2024-06
SO103817,2023-05-14,East,Office Supplies,Pens,563.15,3,0.0,-15.04,C7810,Consumer,2023-05
SO103820,2023-04-22,North,Office Supplies,Storage,693.49,5,0.05,-22.79,C5451,Consumer,2023-04
SO103822,2023-03-29,West,Furniture,Bookcases,198.34,1,0.3,-9.72,C3821,Consumer,2023-03
SO103823,2025-03-23,East,Office Supplies,Paper,482.82,2,0.0,-5.5,C1025,Consumer,2025-03
SO103824,2024-09-08,North,Office Supplies,Binders,33.53,3,0.0,-3.93,C7444,Consumer,2024-09
SO103825,2024-12-31,West,Furniture,Tables,142.37,3,0.05,-27.75,C1424,Corporate,2024-12
SO103826,2025-03-21,East,Technology,Accessories,206.67,4,0.1,-36.41,C1648,Consumer,2025-03
SO103828,2023-09-03,South,Technology,Copiers,150.17,4,0.05,-20.12,C8737,Consumer,2023-09
SO103834,2024-01-14,East,Office Supplies,Paper,233.36,2,0.1,-9.78,C9405,Corporate,2024-01
SO103835,2023-03-06,South,Furniture,Tables,288.75,2,0.0,-30.55,C2720,Consumer,2023-03
SO103838,2023-08-12,East,Office Supplies,Pens,130.84,3,0.0,-1.81,C8444,Consumer,2023-08
SO103839,2024-11-02,East,Technology,Copiers,188.73,3,0.05,-27.0,C7877,Corporate,2024-11
SO103842,2023-01-15,East,Office Supplies,Paper,128.9,1,0.05,-7.23,C7776,Consumer,2023-01
SO103844,2024-07-13,North,Office Supplies,Storage,546.37,4,0.05,-66.25,C3748,Consumer,2024-07
SO103846,2025-06-02,North,Technology,Phones,94.29,5,0.0,-1.52,C1679,Consumer,2025-06
SO103848,2024-06-28,South,Office Supplies,Paper,248.26,4,0.0,-8.38,C1092,Consumer,2024-06
SO103852,2024-01-09,North,Furniture,Tables,415.35,2,0.0,-2.69,C3829,Corporate,2024-01
SO103853,2025-06-04,North,Furniture,Tables,64.09,5,0.0,-12.09,C1272,Corporate,2025-06
SO103855,2023-06-06,South,Office Supplies,Storage,138.97,1,0.1,-26.59,C2257,Consumer,2023-06
SO103862,2025-06-05,South,Technology,Machines,84.77,3,0.0,-2.92,C8990,Corporate,2025-06
SO103864,2024-04-16,South,Technology,Copiers,395.79,3,0.0,-11.22,C4597,Corporate,2024-04
SO103866,2023-07-04,East,Furniture,Bookcases,116.17,4,0.0,-9.55,C2112,Consumer,2023-07
SO103868,2024-10-11,West,Technology,Machines,357.8,2,0.0,-11.59,C5084,Consumer,2024-10
SO103872,2024-05-25,South,Office Supplies,Paper,588.1,4,0.05,-1.51,C1855,Home Office,2024-05
SO103873,2023-10-10,East,Office Supplies,Storage,90.33,5,0.0,-9.93,C6303,Home Office,2023-10
SO103874,2024-05-29,West,Technology,Copiers,61.13,5,0.05,-6.61,C2531,Consumer,2024-05
SO103876,2024-12-26,East,Office Supplies,Pens,110.77,2,0.1,-6.64,C6210,Consumer,2024-12
SO103881,2023-06-08,South,Office Supplies,Binders,194.6,4,0.0,-26.28,C6245,Consumer,2023-06
SO103886,2023-08-09,South,Office Supplies,Storage,514.29,1,0.0,-60.83,C1113,Home Office,2023-08
SO103889,2023-10-28,South,Office Supplies,Storage,68.53,1,0.2,-11.53,C3389,Consumer,2023-10
SO103890,2024-05-31,South,Office Supplies,Storage,88.91,1,0.05,-16.39,C6897,Small Business,2024-05
SO103893,2023-04-23,West,Office Supplies,Storage,55.63,1,0.0,-0.27,C3950,Corporate,2023-04
SO103900,2025-03-08,West,Technology,Phones,66.87,4,0.2,-15.6,C7423,Consumer,2025-03
SO103901,2023-05-18,North,Office Supplies,Storage,571.44,4,0.0,-48.39,C8590,Small Business,2023-05
SO103902,2024-02-12,South,Furniture,Bookcases,138.92,4,0.0,-19.33,C8451,Home Office,2024-02
SO103903,2024-12-31,South,Office Supplies,Storage,39.88,4,0.05,-6.59,C6548,Home Office,2024-12
SO103905,2023-09-22,North,Technology,Machines,196.88,5,0.2,-26.61,C2110,Consumer,2023-09
